1,78,90.5956,-49,39.299,-433,33.3192,-80,20.3086,50,15.2298,-261,14.9744,-208,14.7838,2,10.5245,
1,74,90.1426,-53,39.1015,-437,33.151,-84,20.2058,46,15.1539,-265,14.8976,-212,14.7081,1,12.0562,
0,67,89.6918,-60,38.9052,-444,32.9841,0,20.259,-91,20.1038,39,15.0782,-272,14.8216,-219,14.6331,
0,67,89.2432,-60,38.7096,-444,32.8179,18,21.1897,-91,20.002,39,15.003,-272,14.7457,-219,14.5581,
0,59,88.7968,-68,38.5144,-452,32.6518,10,21.0844,-99,19.9,31,14.9282,-280,14.6691,-227,14.4825,
1,79,88.3526,-48,38.3206,-432,32.4869,30,20.9793,-79,19.7989,51,14.8537,-260,14.5935,-207,14.4078,
1,92,87.9103,-35,38.1271,-419,32.3215,43,20.8748,-66,19.6976,64,14.7795,-247,14.5168,-194,14.3322,
1,74,87.4703,-53,37.9345,-437,32.1566,25,20.771,-84,19.5966,46,14.7057,-265,14.4401,-212,14.2566,
1,72,87.0329,-55,37.7434,-439,31.9937,23,20.6677,-86,19.4969,44,14.6325,-267,14.3654,-214,14.1829,
1,74,86.5978,-53,37.5538,-437,31.8323,25,20.5647,-84,19.3983,46,14.5595,-265,14.2919,-212,14.1104,
1,55,86.1648,-72,37.3652,-456,31.6721,8,30.1295,-103,19.3004,27,14.4869,-284,14.2192,-231,14.0386,
0,34,85.7343,-93,37.177,-477,31.512,-1,31.3688,-124,19.2023,6,14.415,-305,14.1459,-252,13.9662,
0,30,85.3061,2,46.9665,-97,36.9896,-481,31.3525,-128,19.1046,-309,14.0729,-256,13.8942,-108,9.10225,
0,39,84.8798,12,47.7071,-88,36.8036,-472,31.1945,-119,19.0078,-300,14.001,-247,13.8232,-99,9.05562,
0,42,84.4556,15,47.4689,-85,36.6189,-469,31.0377,-116,18.912,-297,13.93,-244,13.7531,-96,9.00966,
0,43,84.0335,16,47.2318,-84,36.4351,-468,30.8817,-115,18.8167,-296,13.8593,-243,13.6833,-95,8.9639,
0,38,83.6135,11,46.9959,-89,36.2522,-473,30.7263,-120,18.7217,-301,13.7888,-248,13.6137,-100,8.91826,
0,35,83.1956,8,46.7612,-92,36.0704,-476,30.572,-123,18.6275,-304,13.719,-251,13.5448,-103,8.87308,
0,38,82.7797,11,46.5277,-89,35.8893,-473,30.4183,-120,18.5335,-301,13.6493,-248,13.476,-100,8.82795,
0,37,82.366,10,46.2953,-90,35.7092,-474,30.2656,-121,18.4401,-302,13.5802,-249,13.4077,-101,8.78313,
0,36,81.9542,9,46.064,-91,35.53,-475,30.1137,-122,18.3472,-303,13.5114,-250,13.3398,-102,8.73855,
0,39,81.5444,12,45.8339,-88,35.3515,-472,29.9625,-119,18.2544,-300,13.4426,-247,13.2718,-99,8.69392,
0,40,81.1367,13,45.605,-87,35.1737,-471,29.812,-118,18.1619,-299,13.3741,-246,13.204,-98,8.64932,
-1,34,80.7309,7,45.3771,-93,34.9967,-477,29.6624,-124,18.0698,-305,13.3059,-252,13.1365,-104,8.60492,
0,38,80.3272,11,45.1506,-89,34.8202,-473,29.5134,-120,17.9777,-301,13.2376,-248,13.0688,-100,8.56023,
-1,35,79.9253,8,44.925,-92,34.6444,-476,29.3654,-123,17.8858,-304,13.1699,-251,13.0016,-103,8.51563,
-1,39,79.5249,12,44.7006,-88,34.468,-472,29.2182,-119,17.7928,-300,13.1017,-247,12.9335,-99,8.46969,
-1,45,79.1261,18,44.4772,-82,34.2918,-466,29.0717,-113,17.6994,-294,13.0336,-241,12.8651,-8,11.3785,
-1,47,78.7288,20,44.2546,-80,34.1157,-464,28.9258,-111,17.6054,-292,12.965,-239,12.7961,-6,11.3203,
-1,43,78.3342,16,44.0332,-84,33.9424,-468,28.7809,-115,17.5142,-296,12.8983,-243,12.7294,-10,11.263,
0,52,77.9414,25,43.8128,-75,33.7699,-459,28.6367,-106,17.4234,-10,15.7577,-287,12.8318,-234,12.663,
0,50,77.5495,23,43.5933,-77,33.5956,-461,28.4926,-108,17.3297,-12,15.677,-289,12.7628,-236,12.5933,
-1,45,77.1606,18,43.3753,-82,33.4242,-466,28.3496,-113,17.239,-17,15.5974,-294,12.696,-241,12.5265,
-1,37,76.7742,10,43.1585,-90,33.2551,-474,28.2075,-121,17.1505,-25,15.5185,-302,12.631,-249,12.4618,
-1,41,76.3899,14,42.9428,-86,33.0867,-470,28.0661,-117,17.0623,-21,15.44,-298,12.5661,-245,12.3973,
-1,47,76.0074,20,42.7281,-80,32.9195,-464,27.9255,-111,16.9749,-15,15.3621,-292,12.5019,-239,12.3334,
-1,43,75.6269,16,42.5145,-84,32.7532,-468,27.7856,-115,16.888,-19,15.2846,-296,12.4378,-243,12.2698,
0,56,75.2483,29,42.3019,-71,32.5882,-455,27.6464,-102,16.8021,-6,15.2077,-283,12.3744,-230,12.2069,
0,51,74.8715,24,42.0903,-76,32.4238,-460,27.5077,-107,16.7163,-11,15.1311,-288,12.311,-235,12.144,
0,46,74.4967,19,41.8798,-81,32.2602,-465,27.3698,-112,16.6309,-16,15.0549,-293,12.248,-240,12.0814,
0,57,74.1238,30,41.6704,-70,32.0978,-454,27.2326,-6,23.324,-101,16.5464,-282,12.1856,-229,12.0196,
0,62,73.7523,35,41.4618,-65,31.9352,-449,27.0956,-13,23.9686,-96,16.4611,-277,12.122,-224,11.9564,
0,57,73.3819,30,41.2541,-70,31.7717,-454,26.9585,-18,23.847,-101,16.374,-282,12.0565,-229,11.891,
